,ServiceTag,UUID,SerialNumber,HostName,Model,Manufacturer,ProcessorModel,ProcessorCount,LogicalProcessorCount,TotalSystemMemoryGiB,NIC_1_PermanentMACAddress,NIC_2_PermanentMACAddress,Bmc_Ip_Addr,BmcModel,BmcFirmwareVersion,Status
242,,4c4c4544-004d-4e10-8052-b7c04f514432,CN7475165K0524,cpu-5-19,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:5A:FA,7C:D3:0A:BA:5A:FC,10.101.5.19,13G DCS,2.75.75.75,OK
243,,4c4c4544-004d-3610-8052-b7c04f514432,CN7475165K0029,cpu-5-20,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:60:AC,7C:D3:0A:BA:60:AE,10.101.5.20,13G DCS,2.75.75.75,OK
244,,4c4c4544-004d-4e10-8051-b7c04f514432,CN7475165K0397,cpu-5-21,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:57:F4,7C:D3:0A:BA:57:F6,10.101.5.21,13G DCS,2.75.75.75,OK
245,,4c4c4544-004d-4e10-8050-b7c04f514432,CN7475165K0126,cpu-5-22,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:5D:6A,7C:D3:0A:BA:5D:6C,10.101.5.22,13G DCS,2.75.75.75,OK
246,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.101.5.23,N/A,N/A,BMC Unreachable
247,,4c4c4544-004d-3610-8050-b7c04f514432,CN7475165K0759,cpu-5-24,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:56:08,7C:D3:0A:BA:56:0A,10.101.5.24,13G DCS,2.75.75.75,OK
248,,4c4c4544-0058-4610-804a-c6c04f4e4432,CN7475169S0170,cpu-6-1,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:C6:39:60,7C:D3:0A:C6:39:62,10.101.6.1,13G DCS,2.75.75.75,OK
249,,4c4c4544-0058-4610-8047-c6c04f4e4432,CN7475175O0240,cpu-6-2,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:DA:4A:5C,7C:D3:0A:DA:4A:5E,10.101.6.2,13G DCS,2.75.75.75,OK
250,,4c4c4544-0058-4610-804b-c6c04f4e4432,CN7475169S0556,cpu-6-3,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:C6:3C:9C,7C:D3:0A:C6:3C:9E,10.101.6.3,13G DCS,2.75.75.75,OK
251,,4c4c4544-0058-4610-8048-c6c04f4e4432,CN7475169S0414,cpu-6-4,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:C6:3C:90,7C:D3:0A:C6:3C:92,10.101.6.4,13G DCS,2.75.75.75,OK
252,,4c4c4544-0058-4610-804e-c6c04f4e4432,CN7475169S0370,cpu-6-5,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:C6:3C:66,7C:D3:0A:C6:3C:68,10.101.6.5,13G DCS,2.75.75.75,OK
253,,4c4c4544-0058-4610-804c-c6c04f4e4432,CN7475169S0497,compute-6-6,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:C6:3F:12,7C:D3:0A:C6:3F:14,10.101.6.6,13G DCS,2.75.75.75,OK
254,,4c4c4544-0058-4610-8050-c6c04f4e4432,CN7475169S0451,cpu-6-7,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:C6:3A:5C,7C:D3:0A:C6:3A:5E,10.101.6.7,13G DCS,2.75.75.75,OK
255,,4c4c4544-0058-4610-804d-c6c04f4e4432,CN7475169S0173,cpu-6-8,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:C6:37:08,7C:D3:0A:C6:37:0A,10.101.6.8,13G DCS,2.75.75.75,OK
256,C41HMD2,4c4c4544-0034-3110-804b-c3c04f4d4432,CN7475167T0295,cpu-6-9,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BF:28:D2,7C:D3:0A:BF:28:D4,10.101.6.9,13G DCS,2.75.75.75,OK
257,C41HMD2,4c4c4544-0034-3110-8048-c3c04f4d4432,CN7475167T0412,cpu-6-10,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BF:29:CE,7C:D3:0A:BF:29:D0,10.101.6.10,13G DCS,2.75.75.75,OK
258,C41HMD2,4c4c4544-0034-3110-804c-c3c04f4d4432,CN7475167M0510,cpu-6-11,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BF:07:42,7C:D3:0A:BF:07:44,10.101.6.11,13G DCS,2.75.75.75,OK
259,C41HMD2,4c4c4544-0034-3110-804a-c3c04f4d4432,CN7475167M0500,cpu-6-12,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BF:07:12,7C:D3:0A:BF:07:14,10.101.6.12,13G DCS,2.75.75.75,OK
260,C5PQMD2,4c4c4544-0034-3010-804d-c3c04f4d4432,CN7475167S0020,cpu-6-13,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BF:15:EE,7C:D3:0A:BF:15:F0,10.101.6.13,13G DCS,2.75.75.75,OK
261,C5PQMD2,4c4c4544-0034-3010-804b-c3c04f4d4432,CN7475167S0425,compute-6-14,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BF:20:1A,7C:D3:0A:BF:20:1C,10.101.6.14,13G DCS,2.75.75.75,OK
262,C5PQMD2,4c4c4544-0034-3010-804e-c3c04f4d4432,CN7475167T0135,cpu-6-15,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BF:24:E8,7C:D3:0A:BF:24:EA,10.101.6.15,13G DCS,2.75.75.75,OK
263,C5PQMD2,4c4c4544-0034-3010-804c-c3c04f4d4432,CN7475173G0028,cpu-6-16,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D2:B6:36,7C:D3:0A:D2:B6:38,10.101.6.16,13G DCS,2.75.75.75,OK
264,C40PMD2,4c4c4544-0034-3010-8052-c3c04f4d4432,CN7475167T0364,cpu-6-17,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BF:25:00,7C:D3:0A:BF:25:02,10.101.6.17,13G DCS,2.75.75.75,OK
265,C40PMD2,4c4c4544-0034-3010-8050-c3c04f4d4432,CN7475167T0308,cpu-6-18,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BF:26:D4,7C:D3:0A:BF:26:D6,10.101.6.18,13G DCS,2.75.75.75,OK
266,C40PMD2,4c4c4544-0034-3110-8047-c3c04f4d4432,CN7475167S0538,cpu-6-19,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BF:1D:8C,7C:D3:0A:BF:1D:8E,10.101.6.19,13G DCS,2.75.75.75,OK
267,C40PMD2,4c4c4544-0034-3010-8051-c3c04f4d4432,CN7475167S0527,cpu-6-20,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BF:1E:04,7C:D3:0A:BF:1E:06,10.101.6.20,13G DCS,2.75.75.75,OK
268,,4c4c4544-004d-4810-8052-b7c04f514432,CN7475165J0043,cpu-7-1,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:66:A0,7C:D3:0A:BA:66:A2,10.101.7.1,13G DCS,2.75.75.75,OK
269,,4c4c4544-004d-3910-8054-b7c04f514432,CN7475165O0064,cpu-7-2,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:76:E4,7C:D3:0A:BA:76:E6,10.101.7.2,13G DCS,2.75.75.75,OK
270,,4c4c4544-004d-3910-8053-b7c04f514432,CN7475165N0021,cpu-7-3,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:70:36,7C:D3:0A:BA:70:38,10.101.7.3,13G DCS,2.75.75.75,OK
271,,4c4c4544-004d-4810-8053-b7c04f514432,CN7475165K0698,cpu-7-5,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:56:FE,7C:D3:0A:BA:57:00,10.101.7.5,13G DCS,2.75.75.75,OK
272,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7C:D3:0A:BA:64:AE,7C:D3:0A:BA:64:B0,10.101.7.6,N/A,N/A,N/A
273,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7C:D3:0A:BA:63:72,10.101.7.7,N/A,N/A,N/A
274,,4c4c4544-004d-4210-804e-b7c04f514432,CN7475165L0042,cpu-7-8,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:6D:0C,7C:D3:0A:BA:6D:0E,10.101.7.8,13G DCS,2.75.75.75,OK
275,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.101.7.9,N/A,N/A,BMC Unreachable
276,,4c4c4544-004d-5310-8051-b7c04f514432,CN7475165L0173,cpu-7-10,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:6D:E4,7C:D3:0A:BA:6D:E6,10.101.7.10,13G DCS,2.75.75.75,OK
277,,4c4c4544-004d-5310-8050-b7c04f514432,CN7475165K0914,cpu-7-11,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:69:5E,7C:D3:0A:BA:69:60,10.101.7.11,13G DCS,2.75.75.75,OK
278,,4c4c4544-004d-5310-8053-b7c04f514432,CN7475165K0043,cpu-7-12,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:60:BE,7C:D3:0A:BA:60:C0,10.101.7.12,13G DCS,2.75.75.75,OK
279,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7C:D3:0A:BB:B8:58,7C:D3:0A:BB:B8:5A,10.101.7.13,13G DCS,2.75.75.75,N/A
280,,4c4c4544-004e-4310-8050-b7c04f514432,CN747516560125,cpu-7-14,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B9:3A:96,7C:D3:0A:B9:3A:98,10.101.7.14,13G DCS,2.75.75.75,OK
281,,4c4c4544-004e-4210-8054-b7c04f514432,CN7475165O0893,cpu-7-15,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BB:13:54,7C:D3:0A:BB:13:56,10.101.7.15,13G DCS,2.75.75.75,OK
282,,4c4c4544-004e-4310-804e-b7c04f514432,CN747516680536,cpu-7-16,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BB:DD:8A,7C:D3:0A:BB:DD:8C,10.101.7.16,13G DCS,2.75.75.75,OK
283,,4c4c4544-004d-4410-8054-b7c04f514432,CN7475165K0882,cpu-7-17,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:6B:20,7C:D3:0A:BA:6B:22,10.101.7.17,13G DCS,2.75.75.75,OK
284,,4c4c4544-004d-4610-8051-b7c04f514432,CN7475165K0916,cpu-7-18,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:69:64,7C:D3:0A:BA:69:66,10.101.7.18,13G DCS,2.75.75.75,OK
285,,4c4c4544-004e-3810-8056-b7c04f514432,CN747516670601,cpu-7-19,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BB:C6:DA,7C:D3:0A:BB:C6:DC,10.101.7.19,13G DCS,2.75.75.75,OK
286,,4c4c4544-004e-4310-8051-b7c04f514432,CN7475165G0124,cpu-7-20,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B9:78:0A,7C:D3:0A:B9:78:0C,10.101.7.20,13G DCS,2.75.75.75,OK
287,,4c4c4544-004d-5310-8054-b7c04f514432,CN7475165K0424,cpu-7-21,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:56:2C,7C:D3:0A:BA:56:2E,10.101.7.21,13G DCS,2.75.75.75,OK
288,,4c4c4544-004e-3810-8053-b7c04f514432,CN7475165K0970,cpu-7-22,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:58:60,7C:D3:0A:BA:58:62,10.101.7.22,13G DCS,2.75.75.75,OK
289,,4c4c4544-004d-4610-8050-b7c04f514432,CN7475165L0085,cpu-7-23,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:6D:C6,7C:D3:0A:BA:6D:C8,10.101.7.23,13G DCS,2.75.75.75,OK
290,,4c4c4544-004e-3810-8052-b7c04f514432,CN7475165K0864,cpu-7-24,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:57:64,7C:D3:0A:BA:57:66,10.101.7.24,13G DCS,2.75.75.75,OK
291,,4c4c4544-004d-4d10-8051-b7c04f514432,CN7475165K0012,cpu-7-25,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:66:40,N/A,10.101.7.25,13G DCS,2.75.75.75,OK
292,,4c4c4544-004d-4d10-8050-b7c04f514432,CN7475165K0532,cpu-7-26,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:5E:78,7C:D3:0A:BA:5E:7A,10.101.7.26,13G DCS,2.75.75.75,OK
293,,4c4c4544-004d-4d10-804e-b7c04f514432,CN7475165K0439,cpu-7-27,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:55:2A,7C:D3:0A:BA:55:2C,10.101.7.27,13G DCS,2.75.75.75,OK
294,,4c4c4544-004d-4c10-8054-b7c04f514432,CN7475165K0726,cpu-7-28,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:52:1E,7C:D3:0A:BA:52:20,10.101.7.28,13G DCS,2.75.75.75,OK
295,,4c4c4544-004e-4810-8052-b7c04f514432,CN747516550684,cpu-7-29,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B8:50:D0,7C:D3:0A:B8:50:D2,10.101.7.29,13G DCS,2.75.75.75,OK
296,,4c4c4544-004e-4810-8053-b7c04f514432,CN747516670029,cpu-7-30,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BB:BA:AA,7C:D3:0A:BB:BA:AC,10.101.7.30,13G DCS,2.75.75.75,OK
297,,4c4c4544-004e-4a10-804e-b7c04f514432,CN747516560740,cpu-7-31,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B9:46:C6,7C:D3:0A:B9:46:C8,10.101.7.31,13G DCS,2.75.75.75,OK
298,,4c4c4544-004e-4810-8054-b7c04f514432,CN747516550570,cpu-7-32,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B8:45:48,7C:D3:0A:B8:45:4A,10.101.7.32,13G DCS,2.75.75.75,OK
299,,4c4c4544-004e-4610-8053-b7c04f514432,CN747516540058,cpu-7-33,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B8:3E:70,7C:D3:0A:B8:3E:72,10.101.7.33,13G DCS,2.75.75.75,OK
300,,4c4c4544-004e-4710-804e-b7c04f514432,CN747516540078,cpu-7-34,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B8:3D:D4,7C:D3:0A:B8:3D:D6,10.101.7.34,13G DCS,2.75.75.75,OK
301,,4c4c4544-004d-5410-804e-b7c04f514432,CN7475165K0323,cpu-7-35,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:5A:70,7C:D3:0A:BA:5A:72,10.101.7.35,13G DCS,2.75.75.75,OK
302,,4c4c4544-004d-5410-804d-b7c04f514432,CN7475165K0350,cpu-7-36,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:5B:06,7C:D3:0A:BA:5B:08,10.101.7.36,13G DCS,2.75.75.75,OK
303,,4c4c4544-004e-4810-8050-b7c04f514432,CN747516680054,cpu-7-37,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BB:D3:CA,7C:D3:0A:BB:D3:CC,10.101.7.37,13G DCS,2.75.75.75,OK
304,,4c4c4544-004d-4710-8050-b7c04f514432,CN7475165K0886,cpu-7-38,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:6A:96,7C:D3:0A:BA:6A:98,10.101.7.38,13G DCS,2.75.75.75,OK
305,,4c4c4544-004d-4710-8052-b7c04f514432,CN7475165K0880,cpu-7-39,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:5C:5C,7C:D3:0A:BA:5C:5E,10.101.7.39,13G DCS,2.75.75.75,OK
306,,4c4c4544-004d-4710-8051-b7c04f514432,CN7475165K0336,cpu-7-40,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:59:D4,7C:D3:0A:BA:59:D6,10.101.7.40,13G DCS,2.75.75.75,OK
307,,4c4c4544-004e-4710-8054-b7c04f514432,CN7475165P0198,cpu-7-41,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BB:18:9A,7C:D3:0A:BB:18:9C,10.101.7.41,13G DCS,2.75.75.75,OK
308,,4c4c4544-004d-3710-8050-b7c04f514432,CN747517190586,cpu-7-42,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:CD:FA:B2,7C:D3:0A:CD:FA:B4,10.101.7.42,13G DCS,2.75.75.75,OK
309,,4c4c4544-004d-4710-8053-b7c04f514432,CN7475165K0602,cpu-7-43,PowerEdge C6320,,,0,N/A,0.0,,,10.101.7.43,13G DCS,2.63.60.61,OK
310,,4c4c4544-004e-4810-804e-b7c04f514432,CN7475165G0333,cpu-7-44,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B9:72:A6,7C:D3:0A:B9:72:A8,10.101.7.44,13G DCS,2.75.75.75,OK
311,,4c4c4544-004d-3510-8053-b7c04f514432,CN7475165K0921,cpu-7-45,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:6A:7E,7C:D3:0A:BA:6A:80,10.101.7.45,13G DCS,2.75.75.75,OK
312,N/A,4c4c4544-004e-4810-8051-b7c04f514432,CN7475165O0664,cpu-7-46,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,N/A,N/A,10.101.7.46,N/A,N/A,OK
313,,4c4c4544-004d-3510-8054-b7c04f514432,CN7475165K0868,cpu-7-47,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:6A:24,7C:D3:0A:BA:6A:26,10.101.7.47,13G DCS,2.75.75.75,OK
314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7C:D3:0A:BA:6C:EE,N/A,10.101.7.48,N/A,N/A,N/A
315,,4c4c4544-004e-4610-8052-b7c04f514432,CN7475165P0068,cpu-7-49,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BB:15:64,7C:D3:0A:BB:15:66,10.101.7.49,13G DCS,2.75.75.75,OK
316,,4c4c4544-004d-5410-8050-b7c04f514432,CN7475165G0434,cpu-7-50,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B9:6F:AC,7C:D3:0A:B9:6F:AE,10.101.7.50,13G DCS,2.75.75.75,OK
317,,4c4c4544-004e-4610-8054-b7c04f514432,CN747516560071,cpu-7-51,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B9:39:46,7C:D3:0A:B9:39:48,10.101.7.51,13G DCS,2.75.75.75,Critical
318,,4c4c4544-004d-3910-8052-b7c04f514432,CN7475165K0586,cpu-7-52,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:62:98,7C:D3:0A:BA:62:9A,10.101.7.52,13G DCS,2.75.75.75,OK
319,,4c4c4544-004d-4710-804e-b7c04f514432,CN7475165G0484,cpu-7-53,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:B9:72:8E,7C:D3:0A:B9:72:90,10.101.7.53,13G DCS,2.75.75.75,Critical
320,,4c4c4544-004d-4610-8052-b7c04f514432,CN7475165K0034,cpu-7-54,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:5F:6E,7C:D3:0A:BA:5F:70,10.101.7.54,13G DCS,2.75.75.75,OK
321,,4c4c4544-004d-4610-8053-b7c04f514432,CN7475165K0695,cpu-7-55,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:56:F2,7C:D3:0A:BA:56:F4,10.101.7.55,13G DCS,2.75.75.75,OK
322,,4c4c4544-004d-4610-8054-b7c04f514432,CN7475165K0735,cpu-7-56,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:57:70,7C:D3:0A:BA:57:72,10.101.7.56,13G DCS,2.75.75.75,OK
323,,4c4c4544-004d-4210-8051-b7c04f514432,CN7475165K0925,cpu-7-57,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:6B:98,7C:D3:0A:BA:6B:9A,10.101.7.57,13G DCS,2.75.75.75,OK
324,,4c4c4544-004d-4210-8050-b7c04f514432,CN7475165O0121,cpu-7-58,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:78:70,7C:D3:0A:BA:78:72,10.101.7.58,13G DCS,2.75.75.75,OK
325,,4c4c4544-004d-4210-8053-b7c04f514432,CN7475165K0922,cpu-7-59,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:6B:02,7C:D3:0A:BA:6B:04,10.101.7.59,13G DCS,2.75.75.75,OK
326,,4c4c4544-004d-4210-8052-b7c04f514432,CN7475165O0110,cpu-7-60,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:78:16,7C:D3:0A:BA:78:18,10.101.7.60,13G DCS,2.75.75.75,OK
327,,4c4c4544-004d-4710-8054-b7c04f514432,CN7475165K0576,cpu-8-1,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:61:06,N/A,10.101.8.1,N/A,N/A,OK
328,,4c4c4544-004d-4810-804e-b7c04f514432,CN7475165K0699,cpu-8-2,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BA:57:04,7C:D3:0A:BA:57:06,10.101.8.2,13G DCS,2.75.75.75,OK
